id,nom,debut,fin,station_id
6,SP98,2022-10-10T09:55:40,,83150001
3,E85,2017-09-01T09:32:26,,83150002
4,GPLc,2017-09-01T09:32:26,,83150002
2,SP95,2021-01-12T08:40:25,,83150002
6,SP98,2022-10-04T16:10:26,,83150002
1,Gazole,2022-10-11T13:59:08,,83150002
5,E10,2022-10-11T13:59:08,,83150002
3,E85,2020-07-08T08:57:46,,83150003
4,GPLc,2020-07-08T08:57:46,,83150003
5,E10,2020-07-08T08:57:46,,83150003
6,SP98,2020-07-08T08:57:46,,83150003
3,E85,2017-08-30T05:58:53,,83160001
4,GPLc,2017-08-30T05:58:53,,83160001
2,SP95,2022-10-08T13:58:10,,83160001
5,E10,2022-10-08T13:58:10,,83160001
6,SP98,2022-10-08T18:28:58,,83160001
1,Gazole,2022-10-10T19:14:42,,83160001
3,E85,2017-08-30T06:41:00,,83160003
2,SP95,2017-08-30T06:41:00,,83160003
4,GPLc,2017-08-30T06:41:00,,83160003
1,Gazole,2022-10-11T06:27:17,,83160003
5,E10,2022-10-11T06:27:17,,83160003
6,SP98,2022-10-11T06:27:17,,83160003
2,SP95,2011-05-03T18:10:00,,83160004
3,E85,2019-07-15T10:39:18,,83160004
4,GPLc,2017-10-05T08:43:44,,83160005
3,E85,2017-10-05T08:43:44,,83160005
2,SP95,2020-01-11T08:45:45,,83160005
4,GPLc,2011-03-21T14:51:00,,83170001
2,SP95,2011-12-17T11:21:00,,83170001
2,SP95,2019-02-28T12:19:39,,83170002
6,SP98,2022-10-11T12:07:41,,83170002
2,SP95,2011-04-29T11:15:00,,83170003
3,E85,2008-01-01T00:00:00,,83170004
2,SP95,2010-07-15T16:58:00,,83170004
3,E85,2017-08-31T08:25:45,,83170006
4,GPLc,2017-08-31T08:25:45,,83170006
2,SP95,2018-03-16T17:18:23,,83170006
4,GPLc,2017-09-05T08:33:52,,83170007
3,E85,2017-09-08T08:22:04,,83170007
2,SP95,2022-10-10T13:47:43,,83170007
3,E85,2011-11-18T09:52:00,,83170008
4,GPLc,2014-11-13T00:00:00,,83170010
2,SP95,2021-03-05T10:18:52,,83170010
6,SP98,2022-10-08T18:23:06,,83170010
1,Gazole,2022-10-11T18:27:50,,83170010
3,E85,2022-10-11T18:27:50,,83170010
5,E10,2022-10-11T18:27:50,,83170010
2,SP95,2017-09-06T17:41:03,,83170011
3,E85,2017-09-06T17:41:03,,83170011
2,SP95,2022-09-01T09:40:35,,83170012
1,Gazole,2022-10-11T10:28:56,,83190001
2,SP95,2022-10-11T10:28:56,,83190001
5,E10,2022-10-11T10:28:56,,83190001
6,SP98,2022-10-11T10:28:57,,83190001
2,SP95,2011-12-19T20:10:00,,83190002
3,E85,2017-10-11T19:17:04,,83190004
4,GPLc,2017-10-11T19:17:04,,83190004
5,E10,2017-10-11T19:17:04,,83190004
3,E85,2017-08-31T12:17:32,,83190005
4,GPLc,2017-08-31T12:17:32,,83190005
1,Gazole,2022-10-08T11:21:48,,83190005
2,SP95,2022-10-08T11:21:48,,83190005
6,SP98,2022-10-08T11:21:48,,83190005
5,E10,2022-10-08T11:21:53,,83190005
6,SP98,2022-10-04T07:03:10,,83190006
1,Gazole,2022-10-06T08:30:58,,83190006
5,E10,2022-10-08T10:40:51,,83190006
2,SP95,2018-04-28T12:13:50,,83200002
3,E85,2018-04-28T12:13:50,,83200002
4,GPLc,2018-04-28T12:13:50,,83200002
3,E85,2017-08-31T08:46:32,,83200003
4,GPLc,2017-08-31T08:46:33,,83200003
2,SP95,2018-01-30T08:39:27,,83200003
1,Gazole,2022-10-11T09:16:28,,83200003
5,E10,2022-10-11T09:16:28,,83200003
6,SP98,2022-10-11T09:16:29,,83200003
5,E10,2014-07-04T11:55:00,,83200004
3,E85,2017-09-27T07:30:08,,83200004
4,GPLc,2017-09-27T07:30:08,,83200004
2,SP95,2022-10-06T11:59:15,,83200004
1,Gazole,2022-10-08T16:49:31,,83200004
6,SP98,2022-10-08T16:49:31,,83200004
2,SP95,2011-06-01T08:06:00,,83210001
4,GPLc,2019-03-31T16:02:17,,83210001
1,Gazole,2011-06-14T19:15:00,,83210002
2,SP95,2011-06-14T19:15:00,,83210002
3,E85,2020-11-13T13:33:48,,83210003
4,GPLc,2020-11-13T13:33:48,,83210003
4,GPLc,2016-05-23T00:00:00,,83210004
2,SP95,2022-07-12T11:14:59,,83210004
1,Gazole,2022-10-10T16:20:06,,83210004
4,GPLc,2017-08-29T18:12:57,,83210005
6,SP98,2020-06-08T14:21:02,,83210005
1,Gazole,2022-10-10T17:58:25,,83210005
2,SP95,2022-10-10T17:58:25,,83210005
5,E10,2022-10-10T17:58:26,,83210005
4,GPLc,2017-08-31T20:03:04,,83210006
2,SP95,2022-02-07T18:50:34,,83210006
2,SP95,2011-05-02T18:30:00,,83220002
2,SP95,2011-12-07T08:56:00,,83230002
4,GPLc,2017-09-04T16:39:12,,83230003
2,SP95,2022-10-06T07:22:05,,83230003
3,E85,2022-10-06T07:22:06,,83230003
1,Gazole,2022-10-07T06:47:29,,83230006
3,E85,2022-10-07T12:03:12,,83230006
5,E10,2022-10-07T20:19:19,,83230006
6,SP98,2022-10-10T08:26:10,,83230006
3,E85,2017-09-06T07:18:54,,83240001
4,GPLc,2017-09-06T07:18:55,,83240001
2,SP95,2018-06-14T15:35:14,,83240001
6,SP98,1970-01-01T00:59:59,,83240006
3,E85,2012-10-22T11:22:00,,83240006
4,GPLc,2012-10-22T11:22:00,,83240006
3,E85,2017-09-04T10:30:12,,83240006
4,GPLc,2017-09-04T10:30:12,,83240006
6,SP98,2017-09-04T10:30:12,,83240006
2,SP95,2022-10-07T18:23:22,,83240006
5,E10,2022-10-07T18:23:22,,83240006
1,Gazole,2022-10-09T11:17:34,,83240006
2,SP95,2019-02-20T11:58:21,,83250003
3,E85,2019-02-20T11:58:21,,83250003
4,GPLc,2019-02-20T11:58:21,,83250003
2,SP95,2013-07-31T11:09:00,,83250004
4,GPLc,2016-01-13T00:00:00,,83250004
1,Gazole,2017-09-30T10:08:32,,83250004
3,E85,2017-09-30T10:08:32,,83250004
6,SP98,2017-09-30T10:08:33,,83250004
5,E10,2017-09-30T10:08:33,,83250004
6,SP98,2022-10-11T14:22:01,,83250007
6,SP98,2016-07-20T11:00:00,,83250008
6,SP98,2016-11-03T12:25:00,,83250009
2,SP95,2021-04-14T15:09:59,,83260003
3,E85,2022-04-11T09:47:36,,83260003
6,SP98,2022-10-10T06:47:04,,83260003
5,E10,2022-10-11T06:50:35,,83260003
2,SP95,2013-08-31T08:00:00,,83260004
2,SP95,2019-02-14T10:22:49,,83260006
3,E85,2019-02-14T10:22:49,,83260006
4,GPLc,2019-02-14T10:22:49,,83260006
2,SP95,2020-12-21T08:57:01,,83260007
3,E85,2022-10-10T06:47:21,,83260007
5,E10,2022-10-10T06:47:21,,83260007
6,SP98,2022-10-10T06:47:21,,83260007
2,SP95,2019-06-30T11:43:47,,83270001
3,E85,2019-06-30T11:43:47,,83270001
4,GPLc,2019-06-30T11:43:48,,83270001
4,GPLc,2017-10-10T08:52:11,,83270002
3,E85,2017-10-10T08:52:11,,83270002
2,SP95,2020-06-08T14:13:37,,83270002
2,SP95,2017-09-01T11:08:34,,83300001
4,GPLc,2017-09-01T11:08:35,,83300001
5,E10,2022-10-06T12:39:43,,83300001
1,Gazole,2022-10-06T12:39:43,,83300001
6,SP98,2022-10-06T12:39:43,,83300001
3,E85,2017-12-18T08:39:59,,83300003
4,GPLc,2019-05-28T08:53:28,,83300003
2,SP95,2021-08-18T12:36:32,,83300003
2,SP95,2019-03-14T14:33:33,,83300004
4,GPLc,2019-07-24T16:17:15,,83300004
1,Gazole,2016-10-13T00:00:00,,83300005
3,E85,2016-10-13T00:00:00,,83300005
4,GPLc,2016-10-13T00:00:00,,83300005
5,E10,2016-10-13T00:00:00,,83300005
6,SP98,2016-10-13T00:00:00,,83300005
3,E85,2017-09-01T08:34:20,,83300006
4,GPLc,2019-07-25T09:38:01,,83300008
5,E10,2019-07-25T09:38:01,,83300008
6,SP98,2019-07-25T09:38:01,,83300008
2,SP95,2011-12-07T08:30:00,,83310004
3,E85,2012-09-21T15:28:00,,83310004
4,GPLc,2017-09-04T16:45:45,,83310006
5,E10,2017-09-04T16:45:45,,83310006
6,SP98,2017-09-04T16:45:45,,83310006
2,SP95,2022-10-07T17:19:51,,83310006
4,GPLc,2021-10-05T08:13:59,,83310007
2,SP95,2022-10-10T07:40:37,,83310007
5,E10,2022-10-10T07:40:37,,83310007
6,SP98,2022-10-10T07:40:38,,83310007
2,SP95,2015-02-27T00:00:00,,83310011
2,SP95,2017-09-07T08:19:17,,83320001
3,E85,2017-09-07T08:19:18,,83320001
4,GPLc,2017-09-07T08:19:18,,83320001
2,SP95,2017-09-01T08:39:39,,83330001
4,GPLc,2017-09-01T08:39:40,,83330001
5,E10,2022-09-29T08:32:27,,83330001
1,Gazole,2022-09-29T08:32:27,,83330001
6,SP98,2022-09-29T08:32:27,,83330001
3,E85,2022-10-03T18:33:23,,83330001
3,E85,2018-08-14T09:35:48,,83330003
4,GPLc,2018-08-14T09:35:48,,83330003
2,SP95,2022-02-21T05:41:49,,83330003
3,E85,2017-09-08T07:19:40,,83330004
4,GPLc,2017-09-08T07:19:41,,83330004
2,SP95,2019-02-14T17:08:29,,83330004
2,SP95,2012-05-18T08:07:00,,83340001
5,E10,2021-07-30T06:49:49,,83340002
2,SP95,2022-10-04T08:58:46,,83340002
6,SP98,2022-10-05T18:28:49,,83340002
3,E85,2022-10-11T15:44:58,,83340002
2,SP95,2011-12-14T19:45:00,,83340004
2,SP95,2011-12-14T20:00:00,,83340004
2,SP95,2011-12-14T20:44:00,,83340004
4,GPLc,2018-01-06T09:21:23,,83340005
6,SP98,2018-01-12T08:06:08,,83340005
2,SP95,2018-01-17T11:19:06,,83340005
4,GPLc,2018-01-31T11:04:04,,83340008
5,E10,2022-10-05T19:41:55,,83340008
6,SP98,2022-10-05T19:41:55,,83340008
2,SP95,2022-10-06T07:55:56,,83340008
3,E85,2022-10-07T08:29:37,,83340008
2,SP95,2012-09-25T08:00:00,,83340009
3,E85,2014-10-31T18:20:00,,83340009
1,Gazole,2014-10-31T18:20:00,,83340009
5,E10,2014-10-31T18:20:00,,83340009
6,SP98,2014-10-31T18:20:00,,83340009
4,GPLc,2014-10-31T18:20:00,,83340009
2,SP95,2022-10-07T09:15:09,,83340010
3,E85,2022-10-07T09:15:09,,83340010
4,GPLc,2022-10-07T09:15:10,,83340010
5,E10,2022-10-07T09:15:11,,83340010
6,SP98,2022-10-07T09:15:11,,83340010
1,Gazole,2022-10-11T12:02:25,,83340010
6,SP98,2022-10-06T08:32:28,,83340012
1,Gazole,2022-10-06T08:32:28,,83340012
2,SP95,2022-10-06T08:32:28,,83340012
5,E10,2022-10-06T08:32:28,,83340012
3,E85,2022-10-07T13:11:13,,83340012
4,GPLc,2022-10-07T13:11:14,,83340012
4,GPLc,2011-12-12T07:06:00,,83350001
2,SP95,2011-12-13T07:06:00,,83350001
2,SP95,2017-09-01T19:52:36,,83350001
4,GPLc,2017-09-01T19:52:37,,83350001
6,SP98,2022-10-11T07:18:22,,83350001
1,Gazole,2022-10-11T07:18:22,,83350001
5,E10,2022-10-11T07:18:22,,83350001
3,E85,2011-09-30T08:53:00,,83380001
2,SP95,2011-12-07T08:15:00,,83380001
4,GPLc,2012-11-19T00:00:00,,83380001
2,SP95,2015-02-19T00:00:00,,83380002
3,E85,2015-02-19T00:00:00,,83380002
4,GPLc,2015-02-19T00:00:00,,83380002
2,SP95,2013-06-12T00:00:00,,83390001
4,GPLc,2016-05-24T00:00:00,,83390001
2,SP95,2017-09-02T07:10:26,,83390001
4,GPLc,2017-09-02T07:10:27,,83390001
3,E85,2022-10-07T16:15:28,,83390001
6,SP98,2022-10-07T17:10:36,,83390001
5,E10,2022-10-07T17:42:28,,83390001
1,Gazole,2022-10-07T18:44:51,,83390001
4,GPLc,2017-09-26T08:47:16,,83390002
2,SP95,2018-03-13T10:39:56,,83390002
3,E85,2017-09-04T12:45:55,,83390003
4,GPLc,2017-09-04T12:45:55,,83390003
6,SP98,2022-10-03T17:51:09,,83390003
5,E10,2022-10-08T12:01:02,,83390003
2,SP95,2022-10-10T13:46:47,,83390003
4,GPLc,2017-08-29T11:30:20,,83390005
2,SP95,2022-08-05T11:16:18,,83390005
5,E10,2022-10-06T09:25:20,,83390005
6,SP98,2022-10-06T09:25:20,,83390005
3,E85,2022-10-08T10:40:13,,83390005
3,E85,2010-10-20T09:40:00,,83400001
2,SP95,2017-01-19T00:00:00,,83400001
2,SP95,2012-01-12T15:30:00,,83400003
2,SP95,2011-05-02T18:30:00,,83400004
2,SP95,2016-06-10T01:00:00,,83400005
3,E85,2017-09-26T10:28:12,,83400005
4,GPLc,2017-09-26T10:28:13,,83400005
6,SP98,2013-08-07T11:00:00,,83400006
4,GPLc,2017-09-20T11:10:09,,83400006
3,E85,2020-07-01T09:49:44,,83400006
2,SP95,2009-04-03T11:30:00,,83400008
2,SP95,2011-12-16T13:49:00,,83400010
6,SP98,2020-07-01T09:54:06,,83400011
4,GPLc,2022-09-01T11:36:02,,83400012
1,Gazole,2022-10-11T07:32:58,,83400012
1,Gazole,2022-10-07T13:59:26,,83400013
5,E10,2022-10-08T18:22:50,,83400013
6,SP98,2022-10-08T18:22:50,,83400013
3,E85,2022-10-10T17:29:21,,83400013
2,SP95,2012-09-05T10:17:00,,83420001
1,Gazole,2022-10-08T10:55:36,,83420005
5,E10,2022-10-11T16:15:40,,83420005
6,SP98,2022-10-11T16:15:40,,83420005
1,Gazole,2010-12-31T19:00:00,,83440001
2,SP95,2010-12-31T19:00:00,,83440001
4,GPLc,2010-03-18T09:36:00,,83440002
5,E10,2017-09-28T12:58:25,,83440002
3,E85,2017-09-28T13:00:56,,83440002
2,SP95,2012-11-16T12:12:00,,83440003
4,GPLc,2017-09-23T06:49:49,,83440003
6,SP98,2022-10-07T06:59:02,,83440003
3,E85,2019-10-25T16:14:41,,83440004
4,GPLc,2019-10-28T05:14:56,,83440004
6,SP98,2022-10-07T08:12:53,,83440004
5,E10,2022-10-07T08:12:53,,83440004
1,Gazole,2022-10-11T15:14:46,,83440004
2,SP95,2022-10-11T15:14:46,,83440004
2,SP95,2017-11-27T10:16:05,,83440005
4,GPLc,2017-11-27T10:16:05,,83440005
4,GPLc,2017-09-04T16:23:31,,83440006
5,E10,2017-09-04T16:23:32,,83440006
2,SP95,2022-10-11T17:04:06,,83440006
6,SP98,2022-10-12T00:00:48,,83440006
3,E85,2019-07-04T14:59:30,,83460004
4,GPLc,2019-07-04T14:59:30,,83460004
6,SP98,2019-07-04T14:59:30,,83460004
5,E10,2022-10-07T10:52:50,,83460004
1,Gazole,2022-10-11T17:53:17,,83460004
2,SP95,2022-10-11T17:53:17,,83460004
4,GPLc,2017-08-30T08:33:44,,83470001
2,SP95,2019-07-04T08:11:56,,83470001
6,SP98,2022-10-11T05:32:35,,83470001
3,E85,2022-10-11T05:32:35,,83470001
5,E10,2022-10-11T05:32:35,,83470001
2,SP95,2017-12-29T16:12:43,,83470003
3,E85,2017-12-29T16:12:43,,83470003
4,GPLc,2017-12-29T16:12:43,,83470003
5,E10,2022-10-11T15:18:08,,83470003
1,Gazole,2022-10-11T15:52:21,,83470003
6,SP98,2022-10-11T15:52:21,,83470003
2,SP95,2019-12-09T06:41:14,,83470004
3,E85,2019-12-09T06:41:14,,83470004
4,GPLc,2019-12-09T06:41:14,,83470004
2,SP95,2011-12-15T06:00:00,,83470005
2,SP95,2017-09-26T09:33:54,,83470006
4,GPLc,2017-08-31T07:57:39,,83480001
2,SP95,2021-08-05T10:42:23,,83480001
2,SP95,2012-01-23T12:47:00,,83480002
3,E85,2010-09-23T05:28:00,,83480003
4,GPLc,2010-09-23T05:28:00,,83480003
2,SP95,2018-04-24T10:51:28,,83480003
6,SP98,2017-09-04T11:06:38,,83480005
4,GPLc,2022-09-30T08:38:29,,83480005
2,SP95,2015-06-08T00:00:00,,83480006
1,Gazole,2022-10-11T10:11:19,,83480006
2,SP95,2017-09-29T06:25:32,,83490001
3,E85,2017-09-29T06:25:32,,83490001
4,GPLc,2017-09-29T06:25:32,,83490001
5,E10,2022-10-08T10:46:03,,83490001
1,Gazole,2022-10-10T06:55:45,,83490001
6,SP98,2022-10-10T06:55:45,,83490001
2,SP95,2012-01-20T12:10:00,,83490002
3,E85,2017-09-04T17:05:12,,83490003
4,GPLc,2017-09-04T17:05:12,,83490003
2,SP95,2018-12-04T07:22:07,,83490003
3,E85,2017-09-26T08:25:55,,83500001
6,SP98,2022-10-07T10:23:28,,83500001
5,E10,2022-10-10T16:29:43,,83500001
1,Gazole,2022-10-11T07:20:39,,83500001
4,GPLc,2022-10-11T07:20:40,,83500001
2,SP95,2022-10-11T07:20:40,,83500001
3,E85,2017-09-02T06:42:26,,83500004
4,GPLc,2017-09-02T06:42:26,,83500004
1,Gazole,2022-10-11T09:33:36,,83500004
2,SP95,2022-10-11T09:33:36,,83500004
5,E10,2022-10-11T09:33:37,,83500004
6,SP98,2022-10-11T09:33:37,,83500004
4,GPLc,2017-09-26T07:19:09,,83500005
3,E85,2017-09-29T07:21:42,,83500005
5,E10,2022-10-05T08:56:15,,83500005
6,SP98,2022-10-05T10:14:34,,83500005
2,SP95,2022-10-05T18:02:28,,83500005
1,Gazole,2022-10-11T21:05:58,,83500005
4,GPLc,2018-09-24T11:55:31,,83500007
2,SP95,2018-09-24T11:55:31,,83500007
6,SP98,2022-10-05T13:06:49,,83500007
5,E10,2022-10-06T12:11:52,,83500007
3,E85,2022-10-07T05:55:01,,83500007
1,Gazole,2022-10-08T08:15:27,,83500007
4,GPLc,2010-10-21T14:13:00,,83500008
4,GPLc,2017-08-31T20:59:37,,83500008
2,SP95,2022-03-07T06:34:15,,83500008
2,SP95,2011-12-16T05:53:00,,83500012
6,SP98,2013-06-28T05:56:00,,83500012
2,SP95,2018-09-18T12:20:37,,83500013
4,GPLc,2018-09-18T12:20:38,,83500013
6,SP98,2022-10-04T17:45:59,,83500013
3,E85,2022-10-05T13:23:53,,83500013
5,E10,2022-10-11T17:01:01,,83500013
2,SP95,2017-09-05T10:02:07,,83510001
3,E85,2017-09-05T10:02:07,,83510001
4,GPLc,2017-09-05T10:02:07,,83510001
6,SP98,2018-01-03T08:34:07,,83510002
2,SP95,2018-03-20T08:38:28,,83510002
3,E85,2018-11-12T14:30:30,,83510002
4,GPLc,2018-11-12T14:30:30,,83510002
3,E85,2018-04-01T08:34:24,,83510003
4,GPLc,2018-04-01T08:34:24,,83510003
5,E10,2018-04-01T08:34:25,,83510003
4,GPLc,2021-09-20T08:10:53,,83510004
2,SP95,2021-09-27T08:33:05,,83510004
3,E85,2021-09-27T08:33:05,,83510004
3,E85,2018-01-18T08:07:16,,83520001
4,GPLc,2018-01-18T08:07:17,,83520001
2,SP95,2022-09-03T07:24:53,,83520001
6,SP98,2022-09-03T07:24:53,,83520001
1,Gazole,2022-10-10T09:21:28,,83520001
5,E10,2022-10-10T09:21:28,,83520001
3,E85,2017-09-09T09:42:18,,83520002
4,GPLc,2017-09-09T09:42:18,,83520002
2,SP95,2018-01-03T11:41:42,,83520002
5,E10,2022-10-05T08:29:22,,83520002
6,SP98,2022-10-05T08:29:22,,83520002
2,SP95,2010-07-15T16:58:00,,83550001
2,SP95,2010-12-07T15:05:00,,83550002
2,SP95,2012-03-01T18:06:00,,83550003
3,E85,2017-09-29T05:19:04,,83550003
2,SP95,2019-01-18T07:27:26,,83550004
3,E85,2019-01-18T07:27:26,,83550004
4,GPLc,2019-01-18T07:27:27,,83550004
6,SP98,2022-10-10T08:01:16,,83550004
2,SP95,2017-09-01T16:20:00,,83550005
3,E85,2017-09-01T16:20:00,,83550005
3,E85,2017-10-19T08:05:28,,83560001
4,GPLc,2017-10-19T08:05:28,,83560001
2,SP95,2018-06-06T19:51:58,,83560001
1,Gazole,2022-10-10T12:34:01,,83560001
5,E10,2022-10-10T12:34:01,,83560001
6,SP98,2022-10-10T12:34:01,,83560001
2,SP95,2009-04-30T18:44:00,,83560002
3,E85,2018-01-10T14:13:41,,83560003
4,GPLc,2018-01-10T14:13:41,,83560003
5,E10,2018-01-10T14:13:41,,83560003
2,SP95,2022-10-06T16:53:49,,83560003
6,SP98,2022-10-09T09:43:42,,83560003
3,E85,2016-04-30T00:00:00,,83560004
3,E85,2017-09-01T08:50:52,,83560004
4,GPLc,2017-09-01T08:50:52,,83560004
2,SP95,2018-03-31T11:05:23,,83560004
3,E85,2010-10-21T16:36:00,,83560005
4,GPLc,2011-07-22T19:01:00,,83560005
3,E85,2017-08-31T12:24:47,,83560005
4,GPLc,2017-08-31T12:24:47,,83560005
6,SP98,2018-02-23T07:54:27,,83560005
1,Gazole,2022-10-07T11:16:58,,83560005
3,E85,2017-09-22T07:13:37,,83560006
4,GPLc,2017-09-22T07:13:38,,83560006
2,SP95,2018-12-10T14:01:12,,83560006
5,E10,2022-10-10T07:24:55,,83560006
6,SP98,2022-10-10T17:46:12,,83560006
1,Gazole,2022-10-11T07:12:28,,83560006
4,GPLc,2017-08-30T12:12:11,,83560007
2,SP95,2017-09-05T12:23:24,,83560007
6,SP98,2022-10-11T09:12:39,,83560007
2,SP95,2021-03-19T14:21:40,,83560008
4,GPLc,2021-03-19T14:21:41,,83560008
1,Gazole,2022-10-11T12:40:54,,83560008
3,E85,2017-11-09T14:46:30,,83570001
2,SP95,2017-09-02T14:13:51,,83570002
3,E85,2017-09-02T14:13:51,,83570002
4,GPLc,2017-09-02T14:13:51,,83570002
1,Gazole,2022-10-10T08:56:09,,83570002
5,E10,2022-10-10T08:56:09,,83570002
6,SP98,2022-10-10T08:56:09,,83570002
3,E85,2017-09-08T11:01:06,,83570003
4,GPLc,2017-09-08T11:01:06,,83570003
5,E10,2017-09-08T11:01:06,,83570003
6,SP98,2017-09-08T11:01:06,,83570003
2,SP95,2017-09-08T10:58:53,,83570004
3,E85,2017-09-08T10:58:54,,83570004
4,GPLc,2017-09-08T10:58:54,,83570004
1,Gazole,2022-10-09T07:37:36,,83570004
5,E10,2022-10-11T11:07:17,,83570004
6,SP98,2022-10-11T11:07:17,,83570004
2,SP95,2017-09-04T05:58:37,,83580001
3,E85,2017-09-04T05:58:38,,83580001
3,E85,2018-06-06T11:26:14,,83580003
2,SP95,2019-03-07T12:26:10,,83580003
4,GPLc,2022-09-30T16:08:31,,83580003
6,SP98,2022-10-10T11:09:10,,83580003
1,Gazole,2022-10-11T16:44:19,,83580003
5,E10,2022-10-11T16:45:49,,83580003
2,SP95,2021-11-05T07:55:41,,83590001
4,GPLc,2021-11-05T07:55:41,,83590001
6,SP98,2022-10-10T05:24:39,,83590001
3,E85,2010-09-21T06:27:00,,83600001
3,E85,2010-09-21T06:33:00,,83600001
2,SP95,2016-12-07T00:00:00,,83600001
2,SP95,2017-08-30T07:37:41,,83600001
3,E85,2017-08-30T07:37:41,,83600001
2,SP95,2011-12-07T09:24:00,,83600003
3,E85,2011-12-07T09:26:00,,83600003
6,SP98,2016-07-20T11:00:00,,83600005
2,SP95,2011-12-27T10:19:00,,83600007
4,GPLc,2019-10-23T09:49:57,,83600010
2,SP95,2020-01-08T07:50:48,,83600010
1,Gazole,2022-10-11T10:37:49,,83600010
5,E10,2022-10-11T10:37:49,,83600010
6,SP98,2022-10-11T10:37:50,,83600010
3,E85,2017-08-30T09:13:33,,83600011
4,GPLc,2017-08-30T09:13:33,,83600011
2,SP95,2018-02-06T09:15:33,,83600011
4,GPLc,2018-04-05T08:44:50,,83600012
2,SP95,2018-04-05T10:46:23,,83600012
3,E85,2018-04-05T10:48:15,,83600012
1,Gazole,2022-10-10T07:27:41,,83600012
5,E10,2022-10-10T12:23:26,,83600012
6,SP98,2022-10-11T07:44:36,,83600012
2,SP95,2022-10-03T13:50:43,,83600013
6,SP98,2022-10-09T16:03:49,,83600013
3,E85,2022-10-10T17:42:26,,83600013
5,E10,2022-10-11T12:16:49,,83600013
1,Gazole,2022-10-11T18:02:42,,83600013
2,SP95,2009-04-30T12:00:00,,83600014
3,E85,2011-03-29T13:17:00,,83600017
4,GPLc,2011-03-29T13:17:00,,83600017
2,SP95,2011-12-07T21:00:00,,83600017
4,GPLc,1970-01-01T00:59:59,,83600018
5,E10,1970-01-01T00:59:59,,83600018
3,E85,2010-09-22T10:26:00,,83600018
3,E85,2010-09-22T12:17:00,,83600018
3,E85,2010-09-23T05:35:00,,83600018
6,SP98,2015-04-11T00:00:00,,83600018
1,Gazole,2015-04-11T00:00:00,,83600018
2,SP95,2015-04-11T00:00:00,,83600018
1,Gazole,2022-10-05T17:17:55,,83600019
5,E10,2022-10-05T17:17:55,,83600019
6,SP98,2022-10-05T17:17:55,,83600019
1,Gazole,2022-09-11T12:32:15,,83600020
5,E10,2022-09-11T12:32:15,,83600020
6,SP98,2022-09-11T12:32:15,,83600020
6,SP98,2016-11-03T14:15:00,,83600022
3,E85,2018-01-15T11:43:12,,83610001
4,GPLc,2018-01-15T11:43:12,,83610001
5,E10,2018-01-15T11:43:12,,83610001
6,SP98,2018-01-15T11:43:12,,83610001
3,E85,2017-09-11T19:40:43,,83630001
4,GPLc,2017-09-11T19:40:43,,83630001
4,GPLc,2017-08-31T17:49:18,,83630002
5,E10,2017-08-31T17:49:18,,83630002
2,SP95,2017-09-26T08:28:30,,83630003
3,E85,2017-09-26T08:28:30,,83630003
4,GPLc,2017-09-26T08:28:30,,83630003
4,GPLc,2013-08-12T15:00:00,,83640001
2,SP95,2022-10-11T10:55:45,,83640001
5,E10,2022-10-11T10:55:45,,83640001
6,SP98,2022-10-11T14:16:58,,83640001
3,E85,2017-09-05T08:22:47,,83660002
4,GPLc,2017-09-05T08:22:47,,83660002
2,SP95,2019-02-23T07:48:07,,83660002
5,E10,2022-10-11T16:02:11,,83660002
1,Gazole,2022-10-11T17:32:02,,83660002
6,SP98,2022-10-11T19:32:42,,83660002
3,E85,2017-08-31T06:08:51,,83670001
4,GPLc,2018-03-23T11:52:38,,83670001
2,SP95,2020-04-27T19:59:14,,83670001
2,SP95,2018-02-15T10:02:00,,83670002
4,GPLc,2018-02-15T10:02:00,,83670002
2,SP95,2019-03-13T09:31:01,,83670003
4,GPLc,2019-03-13T09:31:02,,83670003
4,GPLc,2022-03-11T11:05:26,,83690002
6,SP98,2022-03-11T11:05:27,,83690002
3,E85,2022-10-10T14:09:29,,83690002
3,E85,2014-10-01T00:00:00,,83690003
5,E10,2016-11-05T07:00:00,,83690003
4,GPLc,2017-10-17T09:12:49,,83690003
2,SP95,2022-10-07T12:01:39,,83690003
6,SP98,2022-10-11T13:58:05,,83690003
3,E85,2019-06-07T14:35:36,,83690004
4,GPLc,2022-10-06T08:32:22,,83690004
5,E10,2022-10-06T08:32:22,,83690004
1,Gazole,2022-10-11T16:10:16,,83690004
2,SP95,2022-10-10T07:47:57,,83690005
4,GPLc,2017-09-21T08:32:58,,83700003
2,SP95,2018-03-27T11:06:57,,83700003
6,SP98,2017-09-04T11:05:50,,83700004
3,E85,2018-01-02T07:47:47,,83700007
4,GPLc,2018-01-02T07:47:47,,83700007
5,E10,2018-01-02T07:47:47,,83700007
4,GPLc,2017-08-30T09:47:23,,83720001
2,SP95,2022-10-11T09:01:35,,83720001
2,SP95,2013-09-30T07:33:00,,83720003
3,E85,2013-09-30T07:33:00,,83720003
4,GPLc,2013-09-30T07:33:00,,83720003
2,SP95,2018-12-10T14:20:11,,83720005
4,GPLc,2018-12-10T14:20:11,,83720005
6,SP98,2022-10-10T13:10:51,,83720005
3,E85,2022-10-10T18:08:10,,83720005
5,E10,2022-10-11T11:33:55,,83720005
1,Gazole,2022-10-11T14:25:29,,83720005
3,E85,2017-11-14T14:54:24,,83780001
